customer_id,first_name,last_name,email,city,signup_date,age,full_name
C10273,Saro,Hovhannisyan,customer273@example.com,Yerevan,2025-01-17,51.0,Saro Hovhannisyan
C10274,Sona,Hovhannisyan,,Gyumri,2024-12-07,29.0,Sona Hovhannisyan
C10275,Mariam,Avetisyan,customer275@example.com,Yerevan,2023-07-25,50.0,Mariam Avetisyan
C10276,Ani,Mkrtchyan,customer276@example.com,Hrazdan,2024-12-31,41.0,Ani Mkrtchyan
C10277,Eva,Sargsyan,customer277@example.com,Armavir,2023-11-16,37.0,Eva Sargsyan
C10278,Ani,Sargsyan,customer278@example.com,Hrazdan,2024-02-13,22.0,Ani Sargsyan
C10279,Narek,Ghazaryan,customer279@example.com,Gyumri,2024-11-18,55.0,Narek Ghazaryan
C10280,Mikael,Martirosyan,customer280@example.com,Kapan,2024-10-27,47.0,Mikael Martirosyan
C10281,Saro,Hakobyan,customer281@example.com,Abovyan,2024-01-18,41.0,Saro Hakobyan
C10282,Arman,Karapetyan,customer282@example.com,Yerevan,2024-03-24,60.0,Arman Karapetyan
C10283,Anna,Harutyunyan,customer283@example.com,Yerevan,2025-07-10,57.0,Anna Harutyunyan
C10284,Lusine,Grigoryan,customer284@example.com,Kapan,2024-06-13,24.0,Lusine Grigoryan
C10285,Lusine,Mkrtchyan,customer285@example.com,Yerevan,2024-04-07,53.0,Lusine Mkrtchyan
C10286,Suren,Manukyan,customer286@example.com,Yerevan,2023-05-04,55.0,Suren Manukyan
C10287,Arsen,Karapetyan,customer287@example.com,Hrazdan,2023-09-11,33.0,Arsen Karapetyan
C10288,Hayk,Martirosyan,customer288@example.com,Etchmiadzin,2023-08-19,32.0,Hayk Martirosyan
C10289,Anna,Vardanyan,customer289@example.com,Yerevan,2023-03-07,63.0,Anna Vardanyan
C10290,David,Karapetyan,customer290@example.com,Gyumri,2023-12-13,40.0,David Karapetyan
C10291,Narek,Martirosyan,customer291@example.com,Yerevan,2023-01-22,29.0,Narek Martirosyan
C10292,Lusine,Grigoryan,customer292@example.com,Hrazdan,2024-08-25,46.0,Lusine Grigoryan
C10293,Arsen,Hakobyan,customer293@example.com,Yerevan,2024-07-21,61.0,Arsen Hakobyan
C10294,Anna,Martirosyan,customer294@example.com,Yerevan,2023-08-24,65.0,Anna Martirosyan
C10295,Ani,Grigoryan,customer295@example.com,Kapan,2024-08-25,32.0,Ani Grigoryan
C10296,Nare,Grigoryan,customer296@example.com,Gyumri,2023-08-14,46.0,Nare Grigoryan
C10297,Ani,Hakobyan,customer297@example.com,Abovyan,2023-01-08,62.0,Ani Hakobyan
C10298,Anna,Sargsyan,customer298@example.com,Yerevan,2023-03-14,60.0,Anna Sargsyan
C10299,Karen,Karapetyan,customer299@example.com,Yerevan,2024-12-25,38.0,Karen Karapetyan
C10300,Gor,Ghazaryan,customer300@example.com,Vanadzor,2024-10-08,32.0,Gor Ghazaryan
C10301,Anna,Petrosyan,customer301@example.com,Yerevan,2023-03-02,31.0,Anna Petrosyan
C10302,Sona,Petrosyan,customer302@example.com,Yerevan,2023-08-23,59.0,Sona Petrosyan
C10303,Arsen,Ghazaryan,customer303@example.com,Yerevan,2023-03-11,61.0,Arsen Ghazaryan
C10304,Karen,Vardanyan,customer304@example.com,Abovyan,2025-07-16,33.0,Karen Vardanyan
C10305,Eva,Manukyan,customer305@example.com,Artashat,2023-02-02,32.0,Eva Manukyan
C10306,Mariam,Hovhannisyan,customer306@example.com,Dilijan,2025-05-30,59.0,Mariam Hovhannisyan
C10307,Gor,Manukyan,customer307@example.com,Gyumri,2023-12-05,21.0,Gor Manukyan
C10308,Mariam,Hovhannisyan,,Yerevan,2023-03-14,44.0,Mariam Hovhannisyan
C10309,Lusine,Ghazaryan,customer309@example.com,Yerevan,2024-06-10,40.0,Lusine Ghazaryan
C10310,Sona,Petrosyan,customer310@example.com,Kapan,2023-09-01,46.0,Sona Petrosyan
C10311,Ani,Harutyunyan,customer311@example.com,Yerevan,2023-10-13,58.0,Ani Harutyunyan
C10312,David,Petrosyan,customer312@example.com,Artashat,2024-11-16,26.0,David Petrosyan
C10313,Mane,Manukyan,customer313@example.com,Yerevan,2024-05-12,60.0,Mane Manukyan
C10314,Mikael,Mkrtchyan,customer314@example.com,Dilijan,2023-08-08,60.0,Mikael Mkrtchyan
C10315,Lilit,Ghazaryan,customer315@example.com,Kapan,2024-07-06,,Lilit Ghazaryan
C10316,Gor,Vardanyan,customer316@example.com,Etchmiadzin,2023-05-16,59.0,Gor Vardanyan
C10317,Anna,Manukyan,customer317@example.com,Yerevan,2025-01-10,21.0,Anna Manukyan
C10318,Karen,Harutyunyan,customer318@example.com,Yerevan,2025-06-22,22.0,Karen Harutyunyan
C10319,Tatev,Karapetyan,customer319@example.com,Yerevan,2024-08-07,22.0,Tatev Karapetyan
C10320,Lilit,Hovhannisyan,customer320@example.com,Yerevan,2024-08-13,28.0,Lilit Hovhannisyan
C10321,Arman,Petrosyan,customer321@example.com,Yerevan,2024-04-29,58.0,Arman Petrosyan
C10322,Tatev,Vardanyan,customer322@example.com,Gyumri,2023-09-06,45.0,Tatev Vardanyan
C10323,Nare,Hakobyan,customer323@example.com,Yerevan,2025-03-14,33.0,Nare Hakobyan
C10324,Ani,Mkrtchyan,customer324@example.com,Vanadzor,2024-04-29,58.0,Ani Mkrtchyan
C10325,Sona,Grigoryan,customer325@example.com,Vanadzor,2025-04-06,47.0,Sona Grigoryan
C10326,Arsen,Harutyunyan,customer326@example.com,Yerevan,2024-02-21,21.0,Arsen Harutyunyan
C10327,Mikael,Manukyan,customer327@example.com,Dilijan,2023-07-14,19.0,Mikael Manukyan
C10328,Arsen,Hovhannisyan,customer328@example.com,Yerevan,2023-04-07,63.0,Arsen Hovhannisyan
C10329,Suren,Hakobyan,customer329@example.com,Yerevan,2023-04-10,,Suren Hakobyan
C10330,Saro,Vardanyan,customer330@example.com,Gyumri,2024-11-05,38.0,Saro Vardanyan
C10331,Eva,Martirosyan,customer331@example.com,Etchmiadzin,2024-03-17,23.0,Eva Martirosyan
C10332,Mariam,Sargsyan,customer332@example.com,Yerevan,2023-12-29,60.0,Mariam Sargsyan
C10333,Mariam,Petrosyan,customer333@example.com,Yerevan,2024-03-09,35.0,Mariam Petrosyan
C10334,Saro,Stepanyan,customer334@example.com,Vanadzor,2024-02-25,61.0,Saro Stepanyan
C10335,Lusine,Sargsyan,customer335@example.com,Yerevan,2024-04-23,22.0,Lusine Sargsyan
C10336,Nare,Harutyunyan,customer336@example.com,Vanadzor,2025-06-03,26.0,Nare Harutyunyan
C10337,Gor,Martirosyan,customer337@example.com,Artashat,2025-01-16,37.0,Gor Martirosyan
C10338,Hayk,Martirosyan,customer338@example.com,Dilijan,2023-02-25,45.0,Hayk Martirosyan
C10339,Eva,Vardanyan,customer339@example.com,Yerevan,2024-11-20,43.0,Eva Vardanyan
C10340,Mane,Martirosyan,customer340@example.com,Yerevan,2024-10-31,35.0,Mane Martirosyan
C10341,Narek,Grigoryan,customer341@example.com,Yerevan,2024-10-23,36.0,Narek Grigoryan
C10342,Ani,Harutyunyan,customer342@example.com,Yerevan,2023-04-11,20.0,Ani Harutyunyan
C10343,Sona,Stepanyan,customer343@example.com,Yerevan,2023-03-04,26.0,Sona Stepanyan
C10344,Suren,Karapetyan,customer344@example.com,Yerevan,2024-02-17,53.0,Suren Karapetyan
C10345,Suren,Sargsyan,customer345@example.com,Artashat,2025-01-15,48.0,Suren Sargsyan
C10346,Narek,Stepanyan,,Armavir,2023-12-14,34.0,Narek Stepanyan
C10347,Lilit,Karapetyan,customer347@example.com,Yerevan,2025-03-30,40.0,Lilit Karapetyan
C10348,Arman,Hakobyan,customer348@example.com,Yerevan,2025-06-01,51.0,Arman Hakobyan
C10349,Hayk,Avetisyan,customer349@example.com,Yerevan,2023-04-22,58.0,Hayk Avetisyan
C10350,Tatev,Mkrtchyan,customer350@example.com,Yerevan,2023-09-12,58.0,Tatev Mkrtchyan
C10351,Nare,Mkrtchyan,customer351@example.com,Vanadzor,2023-07-16,22.0,Nare Mkrtchyan
C10352,Eva,Karapetyan,customer352@example.com,Abovyan,2023-07-14,32.0,Eva Karapetyan
C10353,Anna,Avetisyan,customer353@example.com,Kapan,2024-07-03,64.0,Anna Avetisyan
C10354,Sona,Vardanyan,customer354@example.com,Hrazdan,2024-04-04,20.0,Sona Vardanyan
C10355,Nare,Stepanyan,customer355@example.com,Gyumri,2023-05-24,36.0,Nare Stepanyan
C10356,Mikael,Avetisyan,customer356@example.com,Abovyan,2024-03-08,45.0,Mikael Avetisyan
C10357,Tatev,Petrosyan,customer357@example.com,Yerevan,2023-07-07,20.0,Tatev Petrosyan
C10358,Karen,Hakobyan,customer358@example.com,Vanadzor,2023-10-13,55.0,Karen Hakobyan
C10359,Gor,Harutyunyan,customer359@example.com,Gyumri,2024-04-18,21.0,Gor Harutyunyan
C10360,Saro,Avetisyan,customer360@example.com,Yerevan,2023-09-13,41.0,Saro Avetisyan
C10361,Lusine,Manukyan,customer361@example.com,Yerevan,2025-06-14,48.0,Lusine Manukyan
C10362,Saro,Ghazaryan,customer362@example.com,Yerevan,2025-08-03,62.0,Saro Ghazaryan
C10363,Narek,Vardanyan,customer363@example.com,Artashat,2023-03-19,62.0,Narek Vardanyan
C10364,David,Mkrtchyan,customer364@example.com,Yerevan,2024-03-29,28.0,David Mkrtchyan
C10365,Suren,Manukyan,customer365@example.com,Yerevan,2025-04-07,54.0,Suren Manukyan
C10366,Ani,Hakobyan,customer366@example.com,Yerevan,2025-06-01,18.0,Ani Hakobyan
C10367,Ani,Avetisyan,customer367@example.com,Abovyan,2025-05-26,26.0,Ani Avetisyan
C10368,Eva,Sargsyan,customer368@example.com,Yerevan,2024-07-17,34.0,Eva Sargsyan
C10369,Mariam,Mkrtchyan,customer369@example.com,Artashat,2023-04-11,18.0,Mariam Mkrtchyan
C10370,Mikael,Petrosyan,customer370@example.com,Kapan,2023-02-21,20.0,Mikael Petrosyan
C10371,Sona,Hovhannisyan,customer371@example.com,Vanadzor,2024-10-29,64.0,Sona Hovhannisyan
C10372,Tatev,Petrosyan,customer372@example.com,Abovyan,2024-07-07,43.0,Tatev Petrosyan
C10373,Ani,Ghazaryan,customer373@example.com,Yerevan,2025-05-06,48.0,Ani Ghazaryan
C10374,Mikael,Martirosyan,,Yerevan,2023-01-16,43.0,Mikael Martirosyan
C10375,Lilit,Hovhannisyan,customer375@example.com,Etchmiadzin,2023-04-06,40.0,Lilit Hovhannisyan
C10376,Narek,Grigoryan,customer376@example.com,Yerevan,2025-08-06,47.0,Narek Grigoryan
C10377,Anna,Avetisyan,customer377@example.com,Yerevan,2025-02-10,27.0,Anna Avetisyan
C10378,Suren,Hakobyan,customer378@example.com,Vanadzor,2025-05-19,25.0,Suren Hakobyan
C10379,Mikael,Mkrtchyan,customer379@example.com,Yerevan,2023-08-31,61.0,Mikael Mkrtchyan
C10380,Saro,Grigoryan,customer380@example.com,Artashat,2023-06-20,42.0,Saro Grigoryan
C10381,Narek,Hakobyan,customer381@example.com,Yerevan,2024-02-21,39.0,Narek Hakobyan
C10382,Arsen,Ghazaryan,customer382@example.com,Vagharshapat,2024-05-12,32.0,Arsen Ghazaryan
C10383,Narek,Karapetyan,customer383@example.com,Gyumri,2024-05-07,58.0,Narek Karapetyan
C10384,Eva,Avetisyan,customer384@example.com,Hrazdan,2023-08-07,27.0,Eva Avetisyan
C10385,Lusine,Harutyunyan,customer385@example.com,Yerevan,2025-06-04,37.0,Lusine Harutyunyan
C10386,Arsen,Harutyunyan,customer386@example.com,Gyumri,2024-02-15,58.0,Arsen Harutyunyan
C10387,Nare,Avetisyan,customer387@example.com,Kapan,2025-07-13,64.0,Nare Avetisyan
C10388,Narek,Hovhannisyan,customer388@example.com,Gyumri,2023-03-02,40.0,Narek Hovhannisyan
C10389,Suren,Martirosyan,,Yerevan,2023-06-18,18.0,Suren Martirosyan
C10390,Mikael,Martirosyan,,Gyumri,2024-01-24,19.0,Mikael Martirosyan
C10391,Mikael,Hovhannisyan,customer391@example.com,Hrazdan,2023-01-03,36.0,Mikael Hovhannisyan
C10392,Lilit,Stepanyan,customer392@example.com,Yerevan,2024-02-04,31.0,Lilit Stepanyan
C10393,Arman,Harutyunyan,customer393@example.com,Artashat,2023-09-29,25.0,Arman Harutyunyan
C10394,Ani,Sargsyan,customer394@example.com,Yerevan,2025-08-06,55.0,Ani Sargsyan
C10395,Narek,Hovhannisyan,customer395@example.com,Gyumri,2025-03-13,29.0,Narek Hovhannisyan
C10396,Gor,Mkrtchyan,customer396@example.com,Hrazdan,2025-03-14,43.0,Gor Mkrtchyan
C10397,Narek,Harutyunyan,customer397@example.com,Abovyan,2024-04-10,44.0,Narek Harutyunyan
C10398,Arman,Sargsyan,customer398@example.com,Kapan,2023-10-20,46.0,Arman Sargsyan
C10399,Mariam,Ghazaryan,customer399@example.com,Dilijan,2024-03-09,32.0,Mariam Ghazaryan
C10400,Nare,Grigoryan,customer400@example.com,Yerevan,2024-12-14,63.0,Nare Grigoryan
C10401,Gor,Sargsyan,customer401@example.com,Yerevan,2025-01-18,18.0,Gor Sargsyan
C10402,Saro,Grigoryan,customer402@example.com,Yerevan,2025-03-13,60.0,Saro Grigoryan
C10403,Ani,Hakobyan,customer403@example.com,Hrazdan,2024-07-23,45.0,Ani Hakobyan
C10404,Narek,Vardanyan,customer404@example.com,Armavir,2024-11-08,20.0,Narek Vardanyan
C10405,Tatev,Manukyan,customer405@example.com,Yerevan,2025-01-05,35.0,Tatev Manukyan
C10406,Arman,Hakobyan,customer406@example.com,Yerevan,2024-05-13,51.0,Arman Hakobyan
C10407,Mikael,Harutyunyan,customer407@example.com,Yerevan,2023-06-08,,Mikael Harutyunyan
C10408,Mikael,Grigoryan,customer408@example.com,Etchmiadzin,2023-07-14,46.0,Mikael Grigoryan
C10409,Mariam,Harutyunyan,customer409@example.com,Yerevan,2023-10-31,42.0,Mariam Harutyunyan
C10410,Lusine,Hovhannisyan,customer410@example.com,Yerevan,2023-08-11,43.0,Lusine Hovhannisyan
C10411,Nare,Avetisyan,customer411@example.com,Gyumri,2023-03-01,-5.0,Nare Avetisyan
C10412,Suren,Mkrtchyan,customer412@example.com,Kapan,2024-08-16,25.0,Suren Mkrtchyan
C10413,Karen,Petrosyan,customer413@example.com,Abovyan,2025-01-23,36.0,Karen Petrosyan
C10414,Anna,Harutyunyan,,Vanadzor,2024-07-09,64.0,Anna Harutyunyan
C10415,Ani,Mkrtchyan,customer415@example.com,Yerevan,2023-03-04,59.0,Ani Mkrtchyan
C10416,Ani,Hovhannisyan,customer416@example.com,Gyumri,2025-02-04,39.0,Ani Hovhannisyan
C10417,Saro,Sargsyan,customer417@example.com,Hrazdan,2023-11-18,46.0,Saro Sargsyan
C10418,Mane,Hovhannisyan,customer418@example.com,Dilijan,2023-02-28,50.0,Mane Hovhannisyan
C10419,Narek,Ghazaryan,customer419@example.com,Yerevan,2023-02-21,55.0,Narek Ghazaryan
C10420,Suren,Hakobyan,customer420@example.com,Yerevan,2024-08-21,62.0,Suren Hakobyan
C10421,Anna,Stepanyan,customer421@example.com,Yerevan,2024-05-03,,Anna Stepanyan
C10422,Ani,Sargsyan,customer422@example.com,Yerevan,2024-05-29,52.0,Ani Sargsyan
C10423,Ani,Petrosyan,customer423@example.com,Etchmiadzin,2025-07-30,60.0,Ani Petrosyan
C10424,Sona,Grigoryan,customer424@example.com,Yerevan,2025-05-23,20.0,Sona Grigoryan
C10425,Gor,Avetisyan,customer425@example.com,Gyumri,2024-06-27,36.0,Gor Avetisyan
C10426,Mane,Mkrtchyan,customer426@example.com,Yerevan,2023-06-11,27.0,Mane Mkrtchyan
C10427,Suren,Avetisyan,customer427@example.com,Yerevan,2023-02-28,44.0,Suren Avetisyan
C10428,Tatev,Manukyan,customer428@example.com,Gyumri,2024-06-04,32.0,Tatev Manukyan
C10429,Suren,Hovhannisyan,customer429@example.com,Yerevan,2023-03-24,28.0,Suren Hovhannisyan
C10430,Arsen,Harutyunyan,customer430@example.com,Yerevan,2025-05-21,64.0,Arsen Harutyunyan
C10431,Mariam,Grigoryan,customer431@example.com,Abovyan,2023-07-10,43.0,Mariam Grigoryan
C10432,Saro,Manukyan,customer432@example.com,Gyumri,2023-03-12,41.0,Saro Manukyan
C10433,Karen,Hovhannisyan,customer433@example.com,Yerevan,2024-09-01,30.0,Karen Hovhannisyan
C10434,Anna,Karapetyan,customer434@example.com,Dilijan,2023-03-11,49.0,Anna Karapetyan
C10435,Lusine,Harutyunyan,customer435@example.com,Vanadzor,2024-11-22,54.0,Lusine Harutyunyan
C10436,Sona,Sargsyan,customer436@example.com,Hrazdan,2025-06-01,21.0,Sona Sargsyan
C10437,Gor,Hakobyan,customer437@example.com,Yerevan,2023-08-29,30.0,Gor Hakobyan
C10438,Mariam,Vardanyan,,Yerevan,2024-02-18,26.0,Mariam Vardanyan
C10439,Saro,Mkrtchyan,customer439@example.com,Yerevan,2023-05-03,51.0,Saro Mkrtchyan
C10440,David,Stepanyan,customer440@example.com,Yerevan,2025-06-30,54.0,David Stepanyan
C10441,Lilit,Ghazaryan,customer441@example.com,Yerevan,2024-08-06,65.0,Lilit Ghazaryan
C10442,Arman,Petrosyan,customer442@example.com,Artashat,2023-09-10,24.0,Arman Petrosyan
C10443,Karen,Petrosyan,customer443@example.com,Gyumri,2024-08-15,,Karen Petrosyan
C10444,Tatev,Stepanyan,customer444@example.com,Yerevan,2024-08-31,29.0,Tatev Stepanyan
C10445,Mane,Sargsyan,customer445@example.com,Vanadzor,2023-02-10,38.0,Mane Sargsyan
C10446,Arman,Martirosyan,customer446@example.com,Yerevan,2024-09-26,28.0,Arman Martirosyan
C10447,Arman,Petrosyan,customer447@example.com,Vanadzor,2023-03-25,61.0,Arman Petrosyan
C10448,Gor,Mkrtchyan,customer448@example.com,Vanadzor,2024-03-05,61.0,Gor Mkrtchyan
C10449,Narek,Sargsyan,customer449@example.com,Etchmiadzin,2024-11-04,61.0,Narek Sargsyan
C10450,David,Grigoryan,customer450@example.com,Dilijan,2024-08-20,31.0,David Grigoryan
C10451,Anna,Petrosyan,customer451@example.com,Yerevan,2024-08-01,51.0,Anna Petrosyan
C10452,Lusine,Avetisyan,customer452@example.com,Gyumri,2024-06-19,51.0,Lusine Avetisyan
C10453,Anna,Sargsyan,customer453@example.com,Armavir,2023-11-20,42.0,Anna Sargsyan
C10454,Mikael,Mkrtchyan,customer454@example.com,Vagharshapat,2023-09-25,21.0,Mikael Mkrtchyan
C10455,Arman,Stepanyan,customer455@example.com,Gyumri,2023-07-29,43.0,Arman Stepanyan
C10456,Karen,Vardanyan,customer456@example.com,Artashat,2024-11-16,33.0,Karen Vardanyan
C10457,Lusine,Avetisyan,customer457@example.com,Yerevan,2025-01-03,27.0,Lusine Avetisyan
C10458,Lilit,Harutyunyan,customer458@example.com,Artashat,2023-11-18,62.0,Lilit Harutyunyan
C10459,Narek,Harutyunyan,,Yerevan,2023-09-02,19.0,Narek Harutyunyan
C10460,Suren,Petrosyan,customer460@example.com,Gyumri,2023-09-29,52.0,Suren Petrosyan
C10461,Lusine,Avetisyan,customer461@example.com,Armavir,2024-02-10,36.0,Lusine Avetisyan
C10462,Tatev,Hakobyan,customer462@example.com,Yerevan,2023-05-15,23.0,Tatev Hakobyan
C10463,Anna,Hovhannisyan,customer463@example.com,Gyumri,2024-11-18,36.0,Anna Hovhannisyan
C10464,David,Harutyunyan,customer464@example.com,Yerevan,2024-10-22,25.0,David Harutyunyan
C10465,Lusine,Hakobyan,customer465@example.com,Artashat,2023-11-04,31.0,Lusine Hakobyan
C10466,Lusine,Grigoryan,customer466@example.com,Etchmiadzin,2024-04-13,27.0,Lusine Grigoryan
C10467,Nare,Sargsyan,customer467@example.com,Abovyan,2023-11-20,20.0,Nare Sargsyan
C10468,Mikael,Hovhannisyan,customer468@example.com,Vanadzor,2025-02-08,55.0,Mikael Hovhannisyan
C10469,Tatev,Manukyan,customer469@example.com,Etchmiadzin,2023-03-16,46.0,Tatev Manukyan
C10470,Saro,Mkrtchyan,customer470@example.com,Yerevan,2023-01-10,32.0,Saro Mkrtchyan
C10471,Lusine,Ghazaryan,customer471@example.com,Yerevan,2024-04-14,40.0,Lusine Ghazaryan
C10472,Arman,Sargsyan,customer472@example.com,Hrazdan,2024-09-28,40.0,Arman Sargsyan
C10473,Suren,Stepanyan,customer473@example.com,Yerevan,2024-07-30,35.0,Suren Stepanyan
C10474,David,Hovhannisyan,customer474@example.com,Yerevan,2023-04-13,63.0,David Hovhannisyan
C10475,Saro,Mkrtchyan,customer475@example.com,Yerevan,2023-03-17,36.0,Saro Mkrtchyan
C10476,Suren,Hovhannisyan,customer476@example.com,Yerevan,2024-07-04,45.0,Suren Hovhannisyan
C10477,David,Avetisyan,customer477@example.com,Kapan,2023-08-07,43.0,David Avetisyan
C10478,Lilit,Grigoryan,customer478@example.com,Gyumri,2024-06-02,27.0,Lilit Grigoryan
C10479,Arsen,Karapetyan,customer479@example.com,Hrazdan,2023-09-29,64.0,Arsen Karapetyan
C10480,Nare,Ghazaryan,customer480@example.com,Yerevan,2023-05-16,21.0,Nare Ghazaryan
C10481,Saro,Petrosyan,customer481@example.com,Yerevan,2023-12-24,19.0,Saro Petrosyan
C10482,Eva,Hovhannisyan,customer482@example.com,Yerevan,2025-06-21,20.0,Eva Hovhannisyan
C10483,Mikael,Mkrtchyan,customer483@example.com,Etchmiadzin,2023-03-12,24.0,Mikael Mkrtchyan
C10484,Narek,Mkrtchyan,customer484@example.com,Vanadzor,2025-06-19,33.0,Narek Mkrtchyan
C10485,Anna,Avetisyan,customer485@example.com,Artashat,2023-09-08,48.0,Anna Avetisyan
C10486,Suren,Hakobyan,customer486@example.com,Abovyan,2024-01-14,27.0,Suren Hakobyan
C10487,Nare,Sargsyan,customer487@example.com,Vanadzor,2023-10-19,36.0,Nare Sargsyan
C10488,Arman,Stepanyan,customer488@example.com,Vanadzor,2023-06-11,45.0,Arman Stepanyan
C10489,Mikael,Karapetyan,customer489@example.com,Artashat,2024-03-24,34.0,Mikael Karapetyan
C10490,Lilit,Martirosyan,customer490@example.com,Etchmiadzin,2025-05-03,45.0,Lilit Martirosyan
C10491,Tatev,Petrosyan,customer491@example.com,Yerevan,2024-07-10,36.0,Tatev Petrosyan
C10492,Gor,Manukyan,customer492@example.com,Gyumri,2024-12-21,54.0,Gor Manukyan
C10493,Lilit,Martirosyan,customer493@example.com,Abovyan,2023-11-06,40.0,Lilit Martirosyan
C10494,Arsen,Sargsyan,customer494@example.com,Hrazdan,2024-09-18,37.0,Arsen Sargsyan
C10495,Narek,Petrosyan,customer495@example.com,Yerevan,2025-04-06,30.0,Narek Petrosyan
C10496,Anna,Mkrtchyan,customer496@example.com,Kapan,2024-10-31,30.0,Anna Mkrtchyan
C10497,Mane,Vardanyan,customer497@example.com,Artashat,2024-06-25,,Mane Vardanyan
C10498,Mane,Manukyan,customer498@example.com,Yerevan,2023-01-09,28.0,Mane Manukyan
C10499,Karen,Hovhannisyan,customer499@example.com,Armavir,2024-11-14,65.0,Karen Hovhannisyan
C10500,Eva,Hakobyan,,Yerevan,2025-04-16,32.0,Eva Hakobyan
C10501,Suren,Karapetyan,customer501@example.com,Yerevan,2024-07-21,34.0,Suren Karapetyan
C10502,David,Hovhannisyan,,Yerevan,2023-11-03,45.0,David Hovhannisyan
C10503,Gor,Stepanyan,customer503@example.com,Yerevan,2024-11-10,36.0,Gor Stepanyan
C10504,Suren,Hakobyan,customer504@example.com,Kapan,2023-04-17,21.0,Suren Hakobyan
C10505,Lusine,Grigoryan,customer505@example.com,Yerevan,2025-06-18,39.0,Lusine Grigoryan
C10506,Hayk,Vardanyan,customer506@example.com,Yerevan,2023-05-18,39.0,Hayk Vardanyan
C10507,Lilit,Avetisyan,customer507@example.com,Yerevan,2023-09-28,54.0,Lilit Avetisyan
C10508,Arsen,Petrosyan,customer508@example.com,Yerevan,2023-04-29,56.0,Arsen Petrosyan
C10509,Tatev,Hovhannisyan,customer509@example.com,Yerevan,2025-06-30,51.0,Tatev Hovhannisyan
C10510,Sona,Hakobyan,customer510@example.com,Abovyan,2023-04-20,50.0,Sona Hakobyan
C10511,Gor,Vardanyan,customer511@example.com,Yerevan,2025-01-30,61.0,Gor Vardanyan
C10512,David,Martirosyan,customer512@example.com,Kapan,2024-07-20,59.0,David Martirosyan
C10513,Karen,Avetisyan,customer513@example.com,Etchmiadzin,2023-06-09,57.0,Karen Avetisyan
C10514,Mariam,Hakobyan,customer514@example.com,Yerevan,2023-10-06,50.0,Mariam Hakobyan
C10515,Narek,Harutyunyan,customer515@example.com,Armavir,2023-10-16,29.0,Narek Harutyunyan
C10516,Narek,Grigoryan,customer516@example.com,Yerevan,2024-09-11,19.0,Narek Grigoryan
C10517,Hayk,Sargsyan,customer517@example.com,Yerevan,2023-08-04,45.0,Hayk Sargsyan
C10518,Saro,Hovhannisyan,customer518@example.com,Yerevan,2025-01-04,27.0,Saro Hovhannisyan
C10519,Sona,Stepanyan,customer519@example.com,Yerevan,2023-12-18,39.0,Sona Stepanyan
C10520,Mikael,Karapetyan,customer520@example.com,Gyumri,2023-07-28,34.0,Mikael Karapetyan
C10521,Tatev,Vardanyan,customer521@example.com,Etchmiadzin,2024-12-04,43.0,Tatev Vardanyan
C10522,Ani,Grigoryan,customer522@example.com,Yerevan,2024-10-11,20.0,Ani Grigoryan
C10523,Nare,Avetisyan,customer523@example.com,Abovyan,2025-05-23,24.0,Nare Avetisyan
