customer_id,first_name,last_name,email,city,signup_date,age
C10341,"narEK,",grigoryan,customer341@example.com,Yerevan,2024-10-23,36
C10342,ANI,harutyunyan,customer342@example.com,#YEREVAN,2023-04-11,20
C10343,Sona.,Stepanyan,customer343@example.com,YErevaN,2023-03-04,26
C10344,suren,KARaPetyAN.,customer344@example.com,Yerevan,2024-02-17,53
C10345,Suren.,Sargsyan,customer345@example.com,Artashat,2025-01-15,48
C10346,"""""Narek""""",Stepanyan.,,Armavir,2023-12-14,34
C10347,Lilit,  Karapetyan  ,customer347@example.com,Yerev.,2025-03-30,40
C10348,  arman  ,"""Hakobyan""",customer348@example.com,Yerevan.,2025-06-01,51
C10349,HAYK,"""Avetisyan""",customer349@example.com,yerevan,2023-04-22,58
C10350,TateV,Mkrtchyan,customer350@example.com,yerevan city,2023-09-12,58
C10351,nare,mkrtChYan,customer351@example.com,"""""Vanadzor""""",2023-07-16,22
C10352,Eva,Karapetyan,customer352@example.com,Abovyan,2023-07-14,32
C10353,anna,Avetisyan,customer353@example.com,kapan,2024-07-03,64
C10354,Sona,Vardanyan,customer354@example.com,"""Hrazdan""",2024-04-04,20
C10355,Nare,Stepanyan,customer355@example.com,Gyumri,2023-05-24,36
C10356,MIKAEL,  Avetisyan  ,customer356@example.com,Abovyan,2024-03-08,45
C10357,Tatev,'Petrosyan',customer357@example.com,'Yerevan',2023-07-07,20
C10358,Karen,HAKOBYAN,customer358@example.com,vanadzor,2023-10-13,55
C10359,gOr,"""""Harutyunyan""""",customer359@example.com,GYUmrI,2024-04-18,21
C10360,Saro,Avetisyan,customer360@example.com,yerevan,2023-09-13,41
C10361,Lusine,#Manukyan,customer361@example.com,YEREVAN,2025-06-14,48
C10362,Saro,Ghazaryan,customer362@example.com,yerevan,2025-08-03,62
C10363,Narek,Vardanyan,customer363@example.com,artashat,2023-03-19,62
C10364,David,Mkrtchyan,customer364@example.com,YEREVAN,2024-03-29,28
C10365,#Suren,Manukyan,customer365@example.com,YEREVAN,2025-04-07,54
C10366,Ani,HakoBYAN,customer366@example.com,  YEREVAN  ,2025-06-01,18
C10367,"""Ani""",Avetisyan,customer367@example.com,aboVyAN,2025-05-26,26
C10368,  eVa  ,"""Sargsyan""",customer368@example.com,"""Yerevan""",2024-07-17,34
C10369,Mariam,  Mkrtchyan  ,customer369@example.com,Artashat,2023-04-11,18
C10370,Mikael,petRosyan,customer370@example.com,#Kapan,2023-02-21,20
C10371,'sona',hovHannISYan,customer371@example.com,"VAnaDzor,",2024-10-29,64
C10372,Tatev,#PETROSYAN,customer372@example.com,ABOVYAN,2024-07-07,43
C10373,Ani,"GhaZarYAN,",customer373@example.com,Yerevan,2025-05-06,48
C10374,Mikael,'Martirosyan',,yER,2023-01-16,43
C10375,Lilit,Hovhannisyan,customer375@example.com,etChmiAdzin,2023-04-06,40
C10376,Narek,Grigoryan,customer376@example.com,YEREVAN,2025-08-06,47
C10377,Anna,"""Avetisyan""",customer377@example.com,Yerevan,2025-02-10,27
C10378,Suren,"""""Hakobyan""""",customer378@example.com,VANaDZOr,2025-05-19,25
C10379,Mikael,MKRTCHYAN,customer379@example.com,"""""Yerevan""""",2023-08-31,61
C10380,SARO,GrIgorYaN,customer380@example.com,Artashat,2023-06-20,42
C10381,narek,Hakobyan.,customer381@example.com,"""YEREvaN CiTy""",2024-02-21,39
C10382,aRSeN,GHAZARYAN,customer382@example.com,Vagharshapat,2024-05-12,32
C10383,Narek,#Karapetyan,customer383@example.com,Gyumri,2024-05-07,58
C10384,eva,Avetisyan,customer384@example.com,Hrazdan,2023-08-07,27
C10385,LUSINE,#Harutyunyan,customer385@example.com,"""""YEREVan""""",2025-06-04,37
C10386,Arsen,HARUTYUNYAN,customer386@example.com,GyuMri,2024-02-15,58
C10387,"""NARE""","""""Avetisyan""""",customer387@example.com,KApAn,2025-07-13,64
C10388,"""""Narek""""",HOVHANNISYAN,customer388@example.com,"""""gyumri""""",2023-03-02,40
C10389,Suren,"martirosyan,",,yerevan city,2023-06-18,18
C10390,Mikael,  Martirosyan  ,,  Gyumri  ,2024-01-24,19
C10391,'miKaEl',"Hovhannisyan,",customer391@example.com,Hrazdan,2023-01-03,36
C10392,LILIT.,"sTEPaNyaN,",customer392@example.com,yerevan city,2024-02-04,31
C10393,Arman,HARUTYUNYAN,customer393@example.com,Artashat,2023-09-29,25
C10394,Ani,Sargsyan,customer394@example.com,Yerevan,2025-08-06,55
C10395,NArek,Hovhannisyan,customer395@example.com,gyumri.,2025-03-13,29
C10396,"""""gor""""",MKRTCHYAN,customer396@example.com,Hrazdan,2025-03-14,43
C10397,Narek,Harutyunyan,customer397@example.com,abOVYaN,2024-04-10,44
C10398,ArMaN,Sargsyan,customer398@example.com,Kapan,2023-10-20,46
C10399,#Mariam,"Ghazaryan,",customer399@example.com,'Dilijan',2024-03-09,32
C10400,Nare,GrIgoRyAn,customer400@example.com,'YEREVAN',2024-12-14,63
C10401,gor,Sargsyan,customer401@example.com,Yer,2025-01-18,18
C10402,Saro,GRIGORYAN,customer402@example.com,"""Yerevan""",2025-03-13,60
C10403,Ani,Hakobyan,customer403@example.com,Hrazdan,2024-07-23,45
C10404,Narek,vardanyan,customer404@example.com,  Armavir  ,2024-11-08,20
C10405,Tatev,Manukyan,customer405@example.com,YerEVAN,2025-01-05,35
C10406,Arman,'hakobyan',customer406@example.com,"Yerevan,",2024-05-13,51
C10407,Mikael.,Harutyunyan,customer407@example.com,YVN,2023-06-08,N/A
C10408,Mikael,Grigoryan,customer408@example.com,#ETCHMIADZIN,2023-07-14,46
C10409,'Mariam',"Harutyunyan,",customer409@example.com,YVN.,2023-10-31,42
C10410,"Lusine,",Hovhannisyan,customer410@example.com,'Yerevan',2023-08-11,43
C10411,'Nare','Avetisyan',customer411@example.com,Gym,2023-03-01,-5
C10412,Suren,'Mkrtchyan',customer412@example.com,Kapan,2024-08-16,25
C10413,Karen,"Petrosyan,",customer413@example.com,aboVYAn,2025-01-23,36
C10414,Anna,harutyunyan,,VanadZoR,2024-07-09,64
C10415,Ani,Mkrtchyan,customer415@example.com,yerevan city,2023-03-04,59
C10416,"""""Ani""""",Hovhannisyan,customer416@example.com,GYUMRI.,2025-02-04,39
C10417,sarO,Sargsyan,customer417@example.com,Hrazdan,2023-11-18,46
C10418,Mane,Hovhannisyan,customer418@example.com,Dilijan,2023-02-28,50
C10419,Narek,ghazaryan,customer419@example.com,YEREVAN,2023-02-21,55
C10420,suren,Hakobyan,customer420@example.com,yvn,2024-08-21,62
C10421,ANna,Stepanyan,customer421@example.com,Yerevan,2024-05-03,N/A
C10422,Ani.,Sargsyan,customer422@example.com,yerevan city,2024-05-29,52
C10423,Ani,Petrosyan,customer423@example.com,"""""Etchmiadzin""""",2025-07-30,60
C10424,Sona,  Grigoryan  ,customer424@example.com,Yerevan,2025-05-23,20
C10425,Gor,#AVETISYAN,customer425@example.com,Gyumri City,2024-06-27,36
C10426,Mane,MKrTchYAN,customer426@example.com,yerevan city,2023-06-11,27
C10427,"Suren,",Avetisyan,customer427@example.com,Yerevan.,2023-02-28,44
C10428,Tatev,manukyan,customer428@example.com,Gyumri,2024-06-04,32
C10429,Suren.,hovhAnnisyaN,customer429@example.com,YeRevAN,2023-03-24,28
C10430,Arsen,  harutyunyan  ,customer430@example.com,yerevan,2025-05-21,64
C10431,mAriAM,  Grigoryan  ,customer431@example.com,Abovyan,2023-07-10,43
C10432,Saro,manukyan,customer432@example.com,Gym,2023-03-12,41
C10433,Karen,"""""Hovhannisyan""""",customer433@example.com,YEREVAN,2024-09-01,30
C10434,"anna,","""KARAPETYAN""",customer434@example.com,Dilijan,2023-03-11,49
C10435,Lusine,#hARUtYuNYAN,customer435@example.com,vanadzor.,2024-11-22,54
C10436,Sona.,Sargsyan,customer436@example.com,Hrazdan,2025-06-01,21
C10437,GOR,HAkoByaN.,customer437@example.com,Yerevan,2023-08-29,30
C10438,'Mariam','vardanyan',,'Yerevan',2024-02-18,26
C10439,Saro,Mkrtchyan,customer439@example.com,Yerev.,2023-05-03,51
C10440,David,sTEPanyan,customer440@example.com,#Yerevan,2025-06-30,54
C10441,Lilit,Ghazaryan,customer441@example.com,YVN,2024-08-06,65
C10442,Arman,Petrosyan,customer442@example.com,Artashat.,2023-09-10,24
C10443,Karen,Petrosyan,customer443@example.com,GYUMRI,2024-08-15,N/A
C10444,Tatev,Stepanyan,customer444@example.com,yerevan,2024-08-31,29
C10445,Mane,Sargsyan,customer445@example.com,"Vanadzor,",2023-02-10,38
C10446,"""""ARMAN""""",Martirosyan,customer446@example.com,"Yerevan,",2024-09-26,28
C10447,"""""Arman""""",pETrOsyAN,customer447@example.com,#Vanadzor,2023-03-25,61
C10448,GOR,Mkrtchyan,customer448@example.com,Vanadzor.,2024-03-05,61
C10449,Narek,Sargsyan.,customer449@example.com,etchmiadzin.,2024-11-04,61
C10450,david,GRIGORYAN.,customer450@example.com,"DILiJAN,",2024-08-20,31
C10451,Anna,"""petrosyan""",customer451@example.com,YVN,2024-08-01,51
C10452,Lusine.,'Avetisyan',customer452@example.com,Gyumri,2024-06-19,51
C10453,Anna,SARGSYAN,customer453@example.com,#ARMAVIR,2023-11-20,42
C10454,Mikael,'MKRTCHYAN',customer454@example.com,Vagharshapat,2023-09-25,21
C10455,ARMAN,stepanyan,customer455@example.com,GYUMRI,2023-07-29,43
C10456,Karen,vARdAnYAN,customer456@example.com,artashat,2024-11-16,33
C10457,'Lusine',  avetisyan  ,customer457@example.com,yerevan,2025-01-03,27
C10458,Lilit,hARUtYunyan,customer458@example.com,ArTasHaT,2023-11-18,62
C10459,Narek,harutyunyan,,Yerevan.,2023-09-02,19
C10460,Suren,Petrosyan.,customer460@example.com,  gym  ,2023-09-29,52
C10461,Lusine,Avetisyan,customer461@example.com,aRMAViR,2024-02-10,36
C10462,tatev,HAKOBYAN,customer462@example.com,#Yerevan,2023-05-15,23
C10463,anna,Hovhannisyan,customer463@example.com,"Gyumri,",2024-11-18,36
C10464,"""""DAVID""""",Harutyunyan,customer464@example.com,YEREVAN,2024-10-22,25
C10465,lusine,Hakobyan,customer465@example.com,ARTASHAT,2023-11-04,31
C10466,Lusine,GRIGORYAN.,customer466@example.com,#ETCHMIADZIN,2024-04-13,27
C10467,NARE.,SARGSYAN,customer467@example.com,  Abovyan  ,2023-11-20,20
C10468,mikael,Hovhannisyan.,customer468@example.com,"""vanadzor""",2025-02-08,55
C10469,Tatev,Manukyan,customer469@example.com,EtchMIAdzIN,2023-03-16,46
C10470,Saro,"""""MKRTCHYAN""""",customer470@example.com,YEREVAN.,2023-01-10,32
C10471,"LusInE,",Ghazaryan,customer471@example.com,"YEREVAN,",2024-04-14,40
C10472,ARMAN,saRGSYaN,customer472@example.com,Hrazdan,2024-09-28,40
C10473,Suren,StePANyAN,customer473@example.com,"""""Yerevan""""",2024-07-30,35
C10474,David.,  Hovhannisyan  ,customer474@example.com,Yerevan,2023-04-13,63
C10475,SaRo,  Mkrtchyan  ,customer475@example.com,YEREVAN,2023-03-17,36
C10476,Suren,hovHaNnISyaN,customer476@example.com,'yerevan city',2024-07-04,45
C10477,David,AVETISYAN,customer477@example.com,'Kapan',2023-08-07,43
C10478,LILIT,Grigoryan,customer478@example.com,"Gyumri,",2024-06-02,27
C10479,Arsen,"Karapetyan,",customer479@example.com,Hrazdan,2023-09-29,64
C10480,NARE,GHAZARYAN,customer480@example.com,'yerevan city',2023-05-16,21
C10481,SarO,Petrosyan,customer481@example.com,yvn,2023-12-24,19
C10482,Eva.,Hovhannisyan,customer482@example.com,yeReVaN CitY,2025-06-21,20
C10483,MIKAEL,Mkrtchyan,customer483@example.com,Etchmiadzin,2023-03-12,24
C10484,Narek,MKRTCHYAN,customer484@example.com,Vanadzor,2025-06-19,33
C10485,anna,Avetisyan,customer485@example.com,artAShaT.,2023-09-08,48
C10486,#Suren,Hakobyan,customer486@example.com,Abovyan,2024-01-14,27
C10487,Nare,Sargsyan,customer487@example.com,Vanadzor,2023-10-19,36
C10488,  Arman  ,sTEpAnyAN,customer488@example.com,Vanadzor,2023-06-11,45
C10489,Mikael,Karapetyan,customer489@example.com,Artashat,2024-03-24,34
C10490,Lilit,Martirosyan,customer490@example.com,"""ETCHMIADZIN""",2025-05-03,45
C10491,Tatev,Petrosyan,customer491@example.com,#yerevan,2024-07-10,36
C10492,gor,  Manukyan  ,customer492@example.com,gyumri,2024-12-21,54
C10493,Lilit,martirosyan,customer493@example.com,"""""AbOvYAn""""",2023-11-06,40
C10494,Arsen,SARGSYAN,customer494@example.com,'Hrazdan',2024-09-18,37
C10495,"""Narek""",Petrosyan,customer495@example.com,Yerevan,2025-04-06,30
C10496,Anna,"""""mkrtchyan""""",customer496@example.com,Kapan,2024-10-31,30
C10497,Mane,'vardanyan',customer497@example.com,Artashat,2024-06-25,N/A
C10498,Mane,Manukyan,customer498@example.com,Yerev.,2023-01-09,28
C10499,"Karen,",#Hovhannisyan,customer499@example.com,Armavir,2024-11-14,65
C10500,Eva,"Hakobyan,",,yerevan city,2025-04-16,32
C10501,Suren,"Karapetyan,",customer501@example.com,"""Yerev.""",2024-07-21,34
C10502,DAVID,Hovhannisyan,,'yEr',2023-11-03,45
C10503,"""GoR""",'STEPANYAN',customer503@example.com,#YVN,2024-11-10,36
C10504,Suren,Hakobyan,customer504@example.com,Kapan,2023-04-17,21
C10505,Lusine,GRIGORYAN,customer505@example.com,Yev.,2025-06-18,39
C10506,'Hayk',Vardanyan,customer506@example.com,YEREVAN,2023-05-18,39
C10507,Lilit,AVETISYAN,customer507@example.com,YEREVAN,2023-09-28,54
C10508,#ArSeN,petROsyAn,customer508@example.com,#Yerevan,2023-04-29,56
C10509,  Tatev  ,Hovhannisyan,customer509@example.com,yerevan,2025-06-30,51
C10510,Sona,Hakobyan,customer510@example.com,'Abovyan',2023-04-20,50
C10511,#GOR,Vardanyan,customer511@example.com,YEREV.,2025-01-30,61
C10512,david,Martirosyan,customer512@example.com,'Kapan',2024-07-20,59
C10513,Karen,Avetisyan,customer513@example.com,"""Etchmiadzin""",2023-06-09,57
C10514,Mariam.,Hakobyan,customer514@example.com,Yerevan,2023-10-06,50
C10515,#narek,Harutyunyan.,customer515@example.com,ARMAVIR,2023-10-16,29
C10516,Narek,Grigoryan,customer516@example.com,#YEREVAN,2024-09-11,19
C10517,Hayk,sargsYAn,customer517@example.com,#Yerev.,2023-08-04,45
C10518,Saro,Hovhannisyan,customer518@example.com,yerevan city,2025-01-04,27
C10519,Sona.,Stepanyan,customer519@example.com,yerevan,2023-12-18,39
C10520,Mikael,KARAPETYAN,customer520@example.com,"gyumri,",2023-07-28,34
C10521,Tatev,Vardanyan,customer521@example.com,Etchmiadzin,2024-12-04,43
C10522,Ani,Grigoryan,customer522@example.com,"Yerevan,",2024-10-11,20
C10523,'Nare',Avetisyan,customer523@example.com,Abovyan,2025-05-23,24
C10524,Lusine,Harutyunyan,customer524@example.com,Yerevan,2023-09-28,61
C10525,"Lilit,",petrosyan,customer525@example.com,"hrazdan,",2024-06-01,25
C10526,"""""TaTEv""""",Martirosyan,customer526@example.com,yerevan city,2024-05-15,37
C10527,#Arman,Karapetyan,customer527@example.com,Yerevan,2023-09-15,29
C10528,Arman,#Hovhannisyan,customer528@example.com,YEREVAN,2025-07-16,52
C10529,"""""Hayk""""",varDanyaN,customer529@example.com,yErEVAN,2025-07-18,34
C10530,Saro,KARAPETYAN,customer530@example.com,#Gyumri,2025-05-16,45
C10531,Suren,Grigoryan,customer531@example.com,Kapan.,2023-02-22,58
C10532,LILIT,VARDANYAN,customer532@example.com,YerEVAn,2023-04-05,27
C10533,'Gor',avetisyan,customer533@example.com,Abovyan,2024-10-11,39
C10534,"""""Saro""""",Petrosyan,customer534@example.com,abovyan,2024-03-09,55
C10535,Lilit,Mkrtchyan,customer535@example.com,"Armavir,",2025-04-29,50
C10536,ANNA,Stepanyan,customer536@example.com,YER,2023-10-11,39
C10537,'Tatev',"HARUTYUNYAN,",customer537@example.com,Gyumri,2023-02-15,61
C10538,Tatev,Hovhannisyan,customer538@example.com,"""ARTASHAT""",2023-01-04,54
C10539,Karen,"Mkrtchyan,",customer539@example.com,"abovyan,",2023-12-08,N/A
C10540,Nare,Martirosyan,customer540@example.com,Yerevan,2025-02-28,44
C10541,'Sona',Petrosyan,customer541@example.com,Yerev.,2023-05-14,32
C10542,David,Ghazaryan.,,YEREVAN,2024-10-14,N/A
C10543,Lilit,ghazaryan,customer543@example.com,"Vanadzor,",2023-09-26,47
C10544,ANI,Petrosyan,customer544@example.com,Hrazdan,2023-06-15,60
C10545,Anna.,"""""Harutyunyan""""",customer545@example.com,YERevAN.,2025-01-29,57
C10546,"""Tatev""","""""MANUKYAN""""",customer546@example.com,#Vanadzor,2024-03-28,54
C10547,Lusine,"""""Mkrtchyan""""",customer547@example.com,vANadZOR,2024-07-18,51
C10548,Ani,Hakobyan,customer548@example.com,Gym,2024-12-23,61
C10549,#Hayk,karapetyan,customer549@example.com,Abovyan,2024-03-13,51
C10550,Hayk,hovhannisyan,customer550@example.com,KAPAN.,2024-07-28,65
C10551,Suren,#Manukyan,customer551@example.com,Yerevan,2023-01-10,52
C10552,"Tatev,",HAKOBYAN.,customer552@example.com,Armavir,2023-04-25,59
C10553,TATEV,#stepanyan,customer553@example.com,yEr,2023-03-19,36
C10554,EVA.,"""""Avetisyan""""",customer554@example.com,Yer,2025-06-23,25
C10555,mikael,Hovhannisyan,customer555@example.com,YEREVAN,2024-12-08,56
C10556,Mane,HoVhannisYaN,customer556@example.com,YEREVAN,2025-07-14,50
C10557,Narek,Ghazaryan,customer557@example.com,YVN,2023-06-02,61
C10558,ARmAN,haruTyUNYaN,,"yerevan,",2024-07-12,45
C10559,"""Anna""",  avetisyan  ,customer559@example.com,  vAGHArshapat  ,2023-02-06,54
C10560,Saro,Karapetyan,customer560@example.com,yerevan city,2025-05-04,65
C10561,nare,'Sargsyan',customer561@example.com,hrazdan,2024-01-14,42
C10562,KAREN,HAKOBYAN,customer562@example.com,YEREVAN,2024-08-19,53
C10563,eva,Ghazaryan,customer563@example.com,"""""Artashat""""",2024-07-19,34
C10564,DAVID,  hOvHANnISYAN  ,customer564@example.com,HRAZDAN,2023-06-01,41
C10565,LUSINE,Manukyan,customer565@example.com,Yerevan,2024-03-16,38
C10566,"ARSEN,",Ghazaryan,customer566@example.com,Hrazdan,2023-05-11,19
C10567,Eva,"HAkObYAN,",customer567@example.com,'GMR',2023-02-12,48
C10568,Ani,Hakobyan,customer568@example.com,"""""Etchmiadzin""""",2023-11-12,N/A
C10569,Anna,Harutyunyan,customer569@example.com,Gyumri,2024-01-09,50
C10570,mikael,"Hovhannisyan,",customer570@example.com,#Abovyan,2025-07-09,47
C10571,MANE,Avetisyan,customer571@example.com,etchmiadzin.,2025-03-26,29
C10572,SUREN,Mkrtchyan,customer572@example.com,Yerevan,2025-05-31,61
C10573,Gor.,Stepanyan,,yerevan city,2023-02-10,29
C10574,#MiKAEL,Sargsyan,customer574@example.com,Kapan,2025-07-09,41
C10575,Sona,harutyunyan,customer575@example.com,Yerevan,2024-01-02,41
C10576,HAYK,Martirosyan,customer576@example.com,  Gyumri City  ,2023-08-04,28
C10577,SUREN,Stepanyan,customer577@example.com,"""YVN""",2024-11-29,30
C10578,Sona,Hovhannisyan,customer578@example.com,Gyumri,2023-09-13,N/A
C10579,Arman,HaRutyUNYAn,customer579@example.com,Dilijan,2024-11-13,N/A
C10580,Sona,"Karapetyan,",customer580@example.com,  Yerevan  ,2023-04-16,27
C10581,Karen.,"SaRGsYAn,",customer581@example.com,  Yerevan  ,2023-12-29,25
C10582,narek,Ghazaryan,customer582@example.com,Abovyan,2025-03-09,37
C10583,David,petrosyan,customer583@example.com,Etchmiadzin,2024-07-27,25
C10584,Arman,'Martirosyan',customer584@example.com,YeREvan,2025-06-24,26
C10585,Lusine,Grigoryan,customer585@example.com,Yerevan,2025-06-14,24
C10586,David,Vardanyan,customer586@example.com,artashat,2024-02-21,31
C10587,ANI,  Harutyunyan  ,customer587@example.com,'Abovyan',2024-09-27,45
C10588,Nare,HAkoByaN,customer588@example.com,Yev.,2025-02-06,19
C10589,'Tatev',Mkrtchyan,customer589@example.com,YEREVAN,2023-06-08,60
C10590,Mikael.,PETROSYAN,customer590@example.com,"GYUMRI,",2025-08-05,25
C10591,Tatev,harutyunyan,customer591@example.com,Yerevan,2023-08-31,30
C10592,ARSen,Harutyunyan,customer592@example.com,YEReVAN,2025-06-04,38
C10593,anna,Manukyan,customer593@example.com,arMaViR,2023-06-16,64
C10594,HaYK.,stepaNyAN,customer594@example.com,"yerevan city,",2025-03-30,45
C10595,KaREn,Manukyan,,#Hrazdan,2025-04-10,52
C10596,Saro.,PETROSYAN,customer596@example.com,yerevan,2023-07-01,40
C10597,narEK,avetISYaN,customer597@example.com,hRAzdAN,2025-06-21,63
C10598,Eva,"""GhAzarYAN""",customer598@example.com,Hrazdan,2024-02-27,32
C10599,"""""Mariam""""",manukyan.,customer599@example.com,YEREVAN,2023-01-26,19
C10600,gor,  hAkObyAN  ,customer600@example.com,"gyumri,",2023-07-03,29
C10601,karen,Martirosyan,customer601@example.com,yerevan city,2025-01-24,53
C10602,tatev,Grigoryan,customer602@example.com,Kapan,2025-08-04,20
C10603,nAreK,"""STEPANYAN""",customer603@example.com,ArMAVir,2023-12-07,22
C10604,Ani,Sargsyan,customer604@example.com,#Yerevan,2025-03-12,20
C10605,Ani,Grigoryan,customer605@example.com,YEREVAN,2024-02-26,64
C10606,Karen,Grigoryan,customer606@example.com,YEREVAN,2025-04-01,36
C10607,eva.,sargsyan,,hrazdan,2024-11-16,19
C10608,"Lusine,",manukyan,customer608@example.com,yerevan city,2025-06-03,61
C10609,"mAnE,",Petrosyan,customer609@example.com,Yerevan,2025-01-22,54
C10610,Lusine,'Sargsyan',customer610@example.com,YEREVAN CITY,2025-04-10,34
C10611,Tatev,Ghazaryan,customer611@example.com,YEReVan,2023-09-12,31
C10612,#Ani,  ghazaryan  ,customer612@example.com,Hrazdan,2023-10-01,45
C10613,MARIAM,Hovhannisyan,customer613@example.com,Yerevan,2023-06-13,44
C10614,DAvID,Karapetyan,customer614@example.com,#Abovyan,2025-03-17,27
C10615,"""""anna""""",Avetisyan,customer615@example.com,YER,2024-12-19,20
C10616,Ani,Martirosyan,customer616@example.com,YEREVaN cIty,2023-04-21,53
C10617,mikael,mkrtchyan,customer617@example.com,Vanadzor,2024-01-27,55
C10618,"""""Hayk""""",Manukyan,customer618@example.com,dilIjAn.,2025-06-12,42
C10619,lusine,STepanyAN,customer619@example.com,Etchmiadzin,2023-02-09,39
C10620,Narek,Avetisyan,customer620@example.com,  YEREVAN  ,2025-05-29,65
C10621,Narek,SARGSYAN,customer621@example.com,YEREVan,2024-04-26,56
C10622,Hayk,Karapetyan,customer622@example.com,Kapan,2023-08-16,64
C10623,anna,Mkrtchyan,customer623@example.com,Yerevan,2023-07-24,N/A
C10624,Narek,Stepanyan,customer624@example.com,  Yerevan  ,2025-04-16,38
C10625,NARek,Martirosyan,customer625@example.com,kapan,2025-07-29,47
C10626,Gor,Vardanyan,customer626@example.com,Etchmiadzin,2024-04-16,45
C10627,GOR,martirosyan,customer627@example.com,Dilijan,2023-12-25,48
C10628,Saro,Manukyan,customer628@example.com,Armavir,2023-11-09,43
C10629,Lusine,SARGSYAN,customer629@example.com,Kapan,2025-04-20,60
C10630,"""arsen""",Vardanyan,customer630@example.com,"""Yerevan""",2025-03-25,39
